1.78607,0.818621,0.000798777,Carlson,
1.81753,0.817072,0.00121351,Carlson,
1.81763,0.809948,0.00215322,Carlson,
1.81766,0.814409,0.0021834,Carlson,
1.81768,0.813188,0.00218667,Carlson,
1.81771,0.814068,0.00218429,Carlson,
1.81774,0.813394,0.00218609,Carlson,
1.81774,0.813898,0.00218474,Carlson,
1.81774,0.814654,0.00218271,Carlson,
1.81774,0.815409,0.00218069,Carlson,
1.81779,0.816243,0.00217844,Carlson,
1.81781,0.811957,0.00218993,Carlson,
1.8182,0.815551,0.00121561,Carlson,
1.82372,0.816835,0.00120563,Carlson,
1.82375,0.81571,0.00141544,Carlson,
1.8238,0.814706,0.00241752,Carlson,
1.82807,0.813888,0.00176112,Carlson,
1.84629,0.812898,0.000752839,Carlson,
1.86374,0.808331,0.00142474,Carlson,
1.86374,0.809294,0.00142304,Carlson,
1.86497,0.81413,0.00239791,Carlson,
1.865,0.812928,0.00144914,Carlson,
1.90306,0.80869,0.00247685,Carlson,
1.90306,0.812109,0.00147985,Carlson,
1.90306,0.812726,0.00127335,Carlson,
1.90681,0.806577,0.00166579,Carlson,
1.90727,0.80659,0.000873564,Carlson,
1.9073,0.807087,0.00103931,Carlson,
1.90743,0.807285,0.000872785,Carlson,
1.90748,0.807945,0.00103817,Carlson,
1.90907,0.804847,0.00137616,Carlson,
1.90907,0.805347,0.00137531,Carlson,
1.90974,0.807088,0.000831793,Carlson,
1.94233,0.807436,0.00254169,Carlson,
1.94793,0.806001,0.00247899,Carlson,
1.94834,0.80638,0.00247761,Carlson,
1.94837,0.805345,0.00248078,Carlson,
1.94852,0.804919,0.00314389,Carlson,
1.95472,0.803762,0.00119989,Carlson,
1.95477,0.803758,0.00119989,Carlson,
1.97276,0.800664,0.000827902,Carlson,
1.98088,0.805368,0.00150803,Carlson,
1.9809,0.805569,0.00248557,Carlson,
1.9809,0.805814,0.00118131,Carlson,
1.98694,0.79837,0.00165603,Carlson,
1.98702,0.79824,0.00144924,Carlson,
1.99972,0.800007,0.00115346,Carlson,
1.99974,0.798685,0.0011141,Carlson,
2.01673,0.80409,0.00133664,Carlson,
2.01673,0.805143,0.00182031,Carlson,
2.03775,0.796898,0.000821036,Carlson,
2.04688,0.795446,0.000820809,Carlson,
2.04842,0.794162,0.00123177,Carlson,
2.04878,0.79606,0.00102395,Carlson,
2.04904,0.795753,0.00102429,Carlson,
2.05004,0.801002,0.00121095,Carlson,
2.05009,0.799745,0.00121284,Carlson,
2.07001,0.793806,0.00131045,Carlson,
2.08329,0.797677,0.00140833,Carlson,
2.08329,0.797838,0.00124712,Carlson,
2.08334,0.79924,0.00261032,Carlson,
2.0935,0.791696,0.000817023,Carlson,
2.10216,0.792349,0.000815174,Carlson,
2.11334,0.793188,0.00180891,Carlson,
2.11339,0.793264,0.0012862,Carlson,
2.13626,0.789525,0.00162504,Carlson,
2.13642,0.787805,0.00162854,Carlson,
2.13662,0.7897,0.00134026,Carlson,
2.13937,0.787743,0.00101702,Carlson,
2.13942,0.786559,0.00277043,Carlson,
2.13942,0.789284,0.00101503,Carlson,
2.1441,0.790046,0.00128267,Carlson,
2.1441,0.792448,0.00127879,Carlson,
2.15106,0.785905,0.00142448,Carlson,
2.15106,0.78619,0.00130191,Carlson,
2.15112,0.78842,0.00312382,Carlson,
2.16451,0.786663,0.000810909,Carlson,
2.18085,0.789725,0.00217311,Carlson,
2.18113,0.787406,0.001574,Carlson,
2.18113,0.789462,0.00217372,Carlson,
2.18124,0.786712,0.00218127,Carlson,
2.18136,0.789484,0.00156979,Carlson,
2.18144,0.789437,0.00217365,Carlson,
2.18733,0.784342,0.00101169,Carlson,
2.18733,0.784423,0.00101158,Carlson,
2.18735,0.784138,0.00101195,Carlson,
2.18735,0.785271,0.00101049,Carlson,
2.18997,0.785378,0.00108946,Carlson,
2.19005,0.78416,0.00105072,Carlson,
2.19018,0.783341,0.00109224,Carlson,
2.19031,0.783291,0.00105183,Carlson,
2.22945,0.7731,0.00272936,Carlson,
2.23161,0.779934,0.000807051,Carlson,
2.23467,0.781856,0.00100537,Carlson,
2.23467,0.782016,0.00100516,Carlson,
2.23487,0.781557,0.00169046,Carlson,
2.28327,0.777281,0.00100155,Carlson,
2.28327,0.777482,0.00100129,Carlson,
2.29794,0.775616,0.000840971,Carlson,
2.32156,0.774631,0.00127735,Carlson,
2.32166,0.774144,0.00127812,Carlson,
2.32924,0.774097,0.000996521,Carlson,
2.32927,0.773018,0.000997907,Carlson,
2.33281,0.773923,0.00107434,Carlson,
2.33294,0.77128,0.00272028,Carlson,
2.33297,0.772159,0.00107676,Carlson,
2.36345,0.768968,0.000917052,Carlson,
2.36345,0.770283,0.000875683,Carlson,
2.37825,0.770661,0.00099128,Carlson,
2.37828,0.770223,0.00103151,Carlson,
2.40593,0.76626,0.00119058,Carlson,
2.42392,0.768988,0.00181142,Carlson,
2.42395,0.767606,0.00177522,Carlson,
2.42402,0.767916,0.00189278,Carlson,
2.42402,0.768743,0.00137866,Carlson,
2.42408,0.766847,0.00225079,Carlson,
2.4241,0.768304,0.00232533,Carlson,
2.4241,0.768698,0.00181204,Carlson,
2.42415,0.770544,0.00208276,Carlson,
2.42423,0.768413,0.0020491,Carlson,
2.42431,0.767973,0.00228681,Carlson,
2.42441,0.767611,0.0018145,Carlson,
2.42441,0.769226,0.00240113,Carlson,
2.42444,0.7682,0.00204958,Carlson,
2.42446,0.767528,0.00248531,Carlson,
2.42654,0.767104,0.000907488,Carlson,
2.42657,0.766667,0.000947478,Carlson,
2.43245,0.763983,0.000870952,Carlson,
2.43842,0.762942,0.00265378,Carlson,
2.47509,0.762332,0.00102242,Carlson,
2.47509,0.763079,0.00102142,Carlson,
2.47527,0.762358,0.00121707,Carlson,
2.47709,0.761723,0.00177108,Carlson,
2.47745,0.764172,0.00180451,Carlson,
2.47748,0.763503,0.00180608,Carlson,
2.47753,0.761336,0.00181121,Carlson,
2.47756,0.766084,0.00179997,Carlson,
2.47758,0.764672,0.00180329,Carlson,
2.47761,0.762314,0.00180885,Carlson,
2.47761,0.76514,0.00180217,Carlson,
2.47763,0.763059,0.000982109,Carlson,
2.47763,0.763138,0.00117841,Carlson,
2.49329,0.762214,0.0011765,Carlson,
2.50295,0.760857,0.000901675,Carlson,
2.52382,0.758481,0.00101778,Carlson,
2.52387,0.758164,0.0010182,Carlson,
2.54548,0.756412,0.00273836,Carlson,
2.56982,0.755448,0.00093525,Carlson,
2.5727,0.754605,0.00101321,Carlson,
2.57275,0.755847,0.00101153,Carlson,
2.58329,0.754621,0.00116754,Carlson,
2.61754,0.753072,0.00115905,Carlson,
2.62281,0.750936,0.00100818,Carlson,
2.62281,0.75175,0.00100709,Carlson,
2.63962,0.749449,0.000774945,Carlson,
2.65432,0.742734,0.00269107,Carlson,
2.65432,0.743903,0.00268684,Carlson,
2.67085,0.748975,0.00154047,Carlson,
2.67103,0.748449,0.00115716,Carlson,
2.67123,0.748188,0.00100231,Carlson,
2.67126,0.749226,0.00103942,Carlson,
2.67128,0.749135,0.00196351,Carlson,
2.67131,0.749403,0.00184734,Carlson,
2.67134,0.747088,0.00196887,Carlson,
2.67134,0.747706,0.00185152,Carlson,
2.7095,0.744929,0.000807532,Carlson,
2.72065,0.745611,0.000919467,Carlson,
2.72076,0.744492,0.000920831,Carlson,
2.75707,0.741125,0.00129834,Carlson,
2.75715,0.741348,0.00129793,Carlson,
2.76144,0.738939,0.00118998,Carlson,
2.76501,0.734391,0.00266363,Carlson,
2.77128,0.741358,0.000915634,Carlson,
2.77131,0.741165,0.000915867,Carlson,
2.7812,0.7394,0.000840488,Carlson,
2.82014,0.736921,0.000912407,Carlson,
2.82014,0.737719,0.00091142,Carlson,
2.82692,0.736832,0.00140588,Carlson,
2.82697,0.735078,0.00140922,Carlson,
2.8271,0.73902,0.00140167,Carlson,
2.85062,0.733862,0.000835488,Carlson,
2.8518,0.733246,0.000759998,Carlson,
2.8518,0.733968,0.000873139,Carlson,
2.8518,0.734461,0.000720804,Carlson,
2.8518,0.734537,0.000872462,Carlson,
2.85183,0.731951,0.000837473,Carlson,
2.85183,0.734611,0.00087237,Carlson,
2.85183,0.734763,0.00087219,Carlson,
2.85183,0.735256,0.000871605,Carlson,
2.85293,0.733508,0.000835517,Carlson,
2.85293,0.734191,0.000834739,Carlson,
2.85293,0.734912,0.000833921,Carlson,
2.85296,0.732746,0.00159673,Carlson,
2.85296,0.73305,0.000836034,Carlson,
2.85301,0.732175,0.00117982,Carlson,
2.8701,0.733608,0.00090765,Carlson,
2.87012,0.733077,0.000908304,Carlson,
2.87951,0.729186,0.00262379,Carlson,
2.8978,0.733076,0.00108888,Carlson,
2.89783,0.733487,0.00112579,Carlson,
2.89793,0.733029,0.00120156,Carlson,
2.89809,0.733094,0.00112633,Carlson,
2.89811,0.732641,0.00105189,Carlson,
2.8986,0.731817,0.001241,Carlson,
2.89906,0.73024,0.00124357,Carlson,
2.92111,0.728962,0.000942104,Carlson,
2.92114,0.728772,0.000942345,Carlson,
2.92155,0.729295,0.00169481,Carlson,
2.92155,0.730988,0.00169088,Carlson,
2.92178,0.728072,0.00169758,Carlson,
2.92181,0.730894,0.00131523,Carlson,
2.92181,0.73112,0.00169049,Carlson,
2.92325,0.729019,0.000527728,Carlson,
2.9454,0.727775,0.00105311,Carlson,
2.97043,0.726194,0.00108656,Carlson,
2.97046,0.724992,0.00108835,Carlson,
2.98308,0.72482,0.000784195,Carlson,
2.98827,0.719694,0.00260321,Carlson,
3.02086,0.72135,0.00108322,Carlson,
3.02088,0.720825,0.001084,Carlson,
3.03525,0.721743,0.000816619,Carlson,
3.03532,0.722109,0.000816194,Carlson,
3.03653,0.72117,0.00129987,Carlson,
3.03656,0.721391,0.00129947,Carlson,
3.03874,0.719696,0.00205457,Carlson,
3.03877,0.721187,0.00104379,Carlson,
3.0684,0.718065,0.000446558,Carlson,
3.10618,0.710287,0.00257865,Carlson,
3.10633,0.709753,0.00254311,Carlson,
3.13368,0.715683,0.00106973,Carlson,
3.1747,0.713037,0.00102364,Carlson,
3.17475,0.713508,0.00102295,Carlson,
3.17541,0.712637,0.00121097,Carlson,
3.17549,0.709617,0.00151092,Carlson,
3.1757,0.71192,0.00150597,Carlson,
3.19024,0.712272,0.00113606,Carlson,
3.19035,0.711458,0.00110065,Carlson,
3.21438,0.709473,0.000439484,Carlson,
3.22579,0.704393,0.00254147,Carlson,
3.22638,0.707686,0.00106281,Carlson,
3.30867,0.701659,0.000868569,Carlson,
3.3087,0.702598,0.000867405,Carlson,
3.30975,0.703285,0.00119127,Carlson,
3.30985,0.701434,0.0011582,Carlson,
3.31026,0.703141,0.0011914,Carlson,
3.3244,0.700202,0.00116337,Carlson,
3.3244,0.701437,0.00108874,Carlson,
3.34149,0.697523,0.00254703,Carlson,
3.36182,0.698915,0.000433749,Carlson,
3.42131,0.694046,0.00122432,Carlson,
3.42139,0.696378,0.0021533,Carlson,
3.43259,0.691806,0.00151128,Carlson,
3.43262,0.694283,0.00150588,Carlson,
3.43265,0.692738,0.00118583,Carlson,
3.44318,0.693482,0.00117709,Carlson,
3.44365,0.692666,0.00117837,Carlson,
3.44439,0.692972,0.00117767,Carlson,
3.44439,0.694078,0.00121143,Carlson,
3.44462,0.690991,0.000894695,Carlson,
3.4448,0.691194,0.000930178,Carlson,
3.46377,0.691186,0.00254746,Carlson,
3.51221,0.688658,0.000427827,Carlson,
3.51941,0.688889,0.000961538,Carlson,
3.564,0.687438,0.000954873,Carlson,
3.5641,0.686263,0.000921064,Carlson,
3.57405,0.685452,0.00116095,Carlson,
3.57418,0.68481,0.00116201,Carlson,
3.57513,0.683055,0.000882408,Carlson,
3.57513,0.683337,0.000882044,Carlson,
3.57533,0.684381,0.00116248,Carlson,
3.5851,0.680808,0.00249224,Carlson,
3.58518,0.68219,0.00248715,Carlson,
3.61802,0.681887,0.00095354,Carlson,
3.66114,0.679859,0.000421357,Carlson,
3.68836,0.677548,0.00118991,Carlson,
3.68852,0.676838,0.00136629,Carlson,
3.68893,0.676041,0.00136779,Carlson,
3.68913,0.676518,0.00108641,Carlson,
3.70214,0.671757,0.00240039,Carlson,
3.70376,0.677231,0.00114585,Carlson,
3.70386,0.67712,0.00114601,Carlson,
3.70463,0.673972,0.000907002,Carlson,
3.70463,0.674983,0.000905644,Carlson,
3.71738,0.676261,0.00097867,Carlson,
3.8127,0.668668,0.000451099,Carlson,
3.8127,0.669673,0.00187098,Carlson,
3.8174,0.669242,0.00114394,Carlson,
3.82876,0.664354,0.00240531,Carlson,
3.82984,0.666683,0.00092939,Carlson,
3.82987,0.668297,0.000927141,Carlson,
3.83017,0.665525,0.00127574,Carlson,
3.83017,0.667281,0.00134116,Carlson,
3.8302,0.667554,0.00137498,Carlson,
3.83035,0.667373,0.00106587,Carlson,
3.83035,0.667579,0.00137489,Carlson,
3.83035,0.668094,0.00137383,Carlson,
3.83038,0.669157,0.00137164,Carlson,
3.83041,0.666096,0.00110235,Carlson,
3.83043,0.666129,0.00110229,Carlson,
3.83043,0.668124,0.00144244,Carlson,
3.83053,0.667533,0.00106558,Carlson,
3.83056,0.6676,0.00127169,Carlson,
3.83056,0.667841,0.00109944,Carlson,
3.83061,0.667081,0.00106628,Carlson,
3.88895,0.664404,0.000550858,Carlson,
3.91604,0.662816,0.00116838,Carlson,
3.94513,0.661906,0.000786517,Carlson,
3.94881,0.659695,0.00154006,Carlson,
3.94891,0.660441,0.001299,Carlson,
3.95382,0.659366,0.00240219,Carlson,
3.95387,0.657625,0.000885828,Carlson,
3.96546,0.659925,0.000546748,Carlson,
4.01933,0.657246,0.00135991,Carlson,
4.01938,0.656835,0.00122468,Carlson,
4.01938,0.657005,0.00122436,Carlson,
4.01938,0.657039,0.00132632,Carlson,
4.01938,0.657583,0.00125726,Carlson,
4.01938,0.658296,0.00122196,Carlson,
4.01938,0.658296,0.0012559,Carlson,
4.0194,0.656153,0.00112378,Carlson,
4.0194,0.656459,0.00112326,Carlson,
4.0194,0.656902,0.00136061,Carlson,
4.0194,0.657242,0.00118992,Carlson,
4.0194,0.657344,0.00149566,Carlson,
4.0194,0.657819,0.00135871,Carlson,
4.0194,0.658057,0.00135822,Carlson,
4.01943,0.657002,0.00136039,Carlson,
4.01948,0.657339,0.00108775,Carlson,
4.01948,0.657339,0.00156364,Carlson,
4.01953,0.655838,0.0012265,Carlson,
4.01953,0.655941,0.00122631,Carlson,
4.0421,0.655345,0.000508861,Carlson,
4.0733,0.651513,0.0009074,Carlson,
4.08008,0.651412,0.00237543,Carlson,
4.08011,0.650697,0.00234406,Carlson,
4.11904,0.650588,0.000505325,Carlson,
4.12146,0.65131,0.00104366,Carlson,
4.19231,0.643336,0.000931406,Carlson,
4.19242,0.643861,0.000897391,Carlson,
4.19766,0.646282,0.000501356,Carlson,
4.20449,0.64386,0.00120348,Carlson,
4.20493,0.643566,0.00120393,Carlson,
4.2075,0.642614,0.00376348,Carlson,
4.22207,0.64504,0.0010011,Carlson,
4.27509,0.64109,0.000531473,Carlson,
4.30586,0.639053,0.000917427,Carlson,
4.32505,0.637357,0.000994214,Carlson,
4.33618,0.636219,0.00235366,Carlson,
4.33718,0.638441,0.000692452,Carlson,
4.35111,0.635373,0.000528817,Carlson,
4.41739,0.630668,0.000974959,Carlson,
4.41742,0.630309,0.000942993,Carlson,
4.42873,0.630003,0.000822459,Carlson,
4.42891,0.63263,0.000523592,Carlson,
4.46337,0.62818,0.00153501,Carlson,
4.46352,0.628694,0.00127266,Carlson,
4.46869,0.630778,0.00234999,Carlson,
4.50817,0.627935,0.000552416,Carlson,
4.52644,0.625181,0.000834773,Carlson,
4.52657,0.624884,0.000835149,Carlson,
4.52662,0.625748,0.000833989,Carlson,
4.53325,0.626675,0.00081125,Carlson,
4.58632,0.623317,0.000516365,Carlson,
4.59673,0.622823,0.00232541,Carlson,
4.5968,0.622754,0.00229334,Carlson,
4.63145,0.618621,0.00101768,Carlson,
4.6315,0.618777,0.00101741,Carlson,
4.63816,0.621354,0.000802784,Carlson,
4.66447,0.617398,0.000513963,Carlson,
4.71508,0.613655,0.00121301,Carlson,
4.7151,0.614228,0.00124376,Carlson,
4.71664,0.613841,0.00108951,Carlson,
4.71682,0.613383,0.00109029,Carlson,
4.71685,0.615814,0.00114986,Carlson,
4.72829,0.617388,0.00229087,Carlson,
4.73003,0.614542,0.000669645,Carlson,
4.73116,0.612129,0.000914473,Carlson,
4.73127,0.613132,0.00091296,Carlson,
4.74345,0.616302,0.000984711,Carlson,
4.83034,0.607057,0.000936045,Carlson,
4.83047,0.606519,0.000905625,Carlson,
4.85126,0.60963,0.00100786,Carlson,
4.86385,0.607371,0.00227267,Carlson,
4.92355,0.602895,0.00095678,Carlson,
4.92363,0.60184,0.000958443,Carlson,
4.95542,0.604279,0.000997984,Carlson,
4.97149,0.600003,0.000965837,Carlson,
4.99474,0.600312,0.00227745,Carlson,
5.00998,0.596916,0.000981266,Carlson,
5.01004,0.596913,0.000981261,Carlson,
5.06257,0.596764,0.000991405,Carlson,
5.09813,0.592876,0.00100189,Carlson,
5.09826,0.593627,0.0010006,Carlson,
5.12019,0.594669,0.00067583,Carlson,
5.13314,0.59174,0.00225431,Carlson,
5.13332,0.59207,0.000956744,Carlson,
5.16742,0.589935,0.000984352,Carlson,
5.1685,0.590155,0.000799335,Carlson,
5.1686,0.590549,0.000737342,Carlson,
5.18428,0.588074,0.00102379,Carlson,
5.18433,0.588102,0.00102373,Carlson,
5.217,0.587271,0.00103521,Carlson,
5.21779,0.58604,0.00103724,Carlson,
5.25419,0.585237,0.00091596,Carlson,
5.25452,0.583722,0.000826455,Carlson,
5.2547,0.583774,0.000918173,Carlson,
5.26354,0.5848,0.00104397,Carlson,
5.26364,0.586017,0.00104178,Carlson,
5.27143,0.58598,0.000973793,Carlson,
5.27459,0.58439,0.00140156,Carlson,
5.27472,0.584444,0.000792095,Carlson,
5.27616,0.585131,0.000821386,Carlson,
5.27629,0.584485,0.00130955,Carlson,
5.27703,0.58026,0.00269917,Carlson,
5.27706,0.58408,0.00201113,Carlson,
5.27706,0.585267,0.00142926,Carlson,
5.38233,0.580246,0.000782814,Carlson,
5.38466,0.57868,0.00102603,Carlson,
5.38469,0.578769,0.00199139,Carlson,
5.38469,0.579463,0.00174791,Carlson,
5.38469,0.580487,0.00147408,Carlson,
5.40481,0.577546,0.000934931,Carlson,
5.41029,0.576778,0.00102944,Carlson,
5.41029,0.577014,0.00102902,Carlson,
5.46577,0.575774,0.00124729,Carlson,
5.466,0.573829,0.00107269,Carlson,
5.46603,0.574185,0.00107202,Carlson,
5.46624,0.575602,0.00118816,Carlson,
5.476,0.572584,0.000994883,Carlson,
5.476,0.572613,0.000994832,Carlson,
5.49263,0.575093,0.000744861,Carlson,
5.49278,0.57431,0.000745857,Carlson,
5.52141,0.572467,0.000624055,Carlson,
5.54174,0.571199,0.000952692,Carlson,
5.59839,0.568696,0.000768988,Carlson,
5.59859,0.568301,0.000769495,Carlson,
5.60098,0.563489,0.00292396,Carlson,
5.60106,0.567528,0.00142193,Carlson,
5.60106,0.569273,0.00147664,Carlson,
5.60106,0.569303,0.00100406,Carlson,
5.67965,0.566548,0.000937702,Carlson,
5.70381,0.562942,0.000989762,Carlson,
5.70388,0.561334,0.000934195,Carlson,
5.70409,0.562025,0.000991328,Carlson,
5.70409,0.562578,0.000932096,Carlson,
5.70504,0.562298,0.00125292,Carlson,
5.70519,0.562377,0.00101964,Carlson,
5.71031,0.561585,0.00108675,Carlson,
5.71031,0.563374,0.000761238,Carlson,
5.71036,0.563284,0.000995615,Carlson,
5.80203,0.557765,0.000785749,Carlson,
5.80203,0.559364,0.00194425,Carlson,
5.80211,0.557529,0.00171771,Carlson,
5.80211,0.557878,0.00078558,Carlson,
5.80216,0.558719,0.00104585,Carlson,
5.8174,0.556031,0.000902648,Carlson,
5.81768,0.558008,0.00092953,Carlson,
5.81817,0.556954,0.000930098,Carlson,
5.81822,0.555963,0.00116469,Carlson,
5.81825,0.555408,0.00381814,Carlson,
5.81843,0.554116,0.00283368,Carlson,
5.81905,0.558393,0.000782631,Carlson,
5.81917,0.559342,0.000897031,Carlson,
5.9139,0.553315,0.000631441,Carlson,
5.92812,0.55363,0.000774589,Carlson,
5.92819,0.553426,0.000918358,Carlson,
5.92822,0.554084,0.00120391,Carlson,
5.94382,0.549894,0.000885359,Carlson,
5.94392,0.550886,0.00105479,Carlson,
5.94413,0.550478,0.000884371,Carlson,
5.94441,0.551147,0.0010542,Carlson,
5.95682,0.552008,0.000917337,Carlson,
6.03395,0.547572,0.000768981,Carlson,
6.03403,0.546428,0.000770581,Carlson,
6.03662,0.548442,0.00147797,Carlson,
6.03665,0.545991,0.00117055,Carlson,
6.03665,0.547075,0.000911791,Carlson,
6.09645,0.543669,0.00122192,Carlson,
6.14245,0.541979,0.000762555,Carlson,
6.14253,0.541891,0.000988646,Carlson,
6.14256,0.542934,0.00095855,Carlson,
6.17463,0.538991,0.000867264,Carlson,
6.17468,0.540553,0.000892646,Carlson,
6.17478,0.540575,0.00108784,Carlson,
6.1752,0.539243,0.00109045,Carlson,
6.23652,0.537705,0.000925723,Carlson,
6.25394,0.536323,0.000700015,Carlson,
6.25404,0.536263,0.000700082,Carlson,
6.2578,0.535558,0.000868685,Carlson,
6.31251,0.534811,0.000637472,Carlson,
6.34903,0.533314,0.000775649,Carlson,
6.36571,0.532616,0.000691566,Carlson,
6.37722,0.528752,0.00256243,Carlson,
6.40547,0.530807,0.00128227,Carlson,
6.40583,0.529753,0.000902056,Carlson,
6.40727,0.528318,0.000657658,Carlson,
6.47547,0.527833,0.000712325,Carlson,
6.47555,0.526869,0.000713618,Carlson,
6.51855,0.526686,0.000764421,Carlson,
6.62538,0.519858,0.000938371,Carlson,
6.62585,0.520293,0.00107144,Carlson,
6.62644,0.519892,0.000643298,Carlson,
6.66026,0.520867,0.000754723,Carlson,
6.70246,0.518194,0.000615496,Carlson,
6.80251,0.514932,0.000931787,Carlson,
6.84319,0.510179,0.000973424,Carlson,
6.84342,0.511693,0.000970506,Carlson,
6.84442,0.510415,0.000841314,Carlson,
6.84453,0.509041,0.000817208,Carlson,
6.84471,0.509587,0.0022646,Carlson,
6.90215,0.51013,0.0006858,Carlson,
6.94468,0.508123,0.000843095,Carlson,
7.052,0.502122,0.000979902,Carlson,
7.05223,0.502242,0.000928072,Carlson,
7.05295,0.502958,0.000823678,Carlson,
7.05324,0.502174,0.000824926,Carlson,
7.05367,0.501072,0.000749179,Carlson,
7.05372,0.50032,0.000724426,Carlson,
7.08793,0.502582,0.000910381,Carlson,
7.09027,0.501529,0.000621537,Carlson,
7.23298,0.495745,0.000901074,Carlson,
7.25943,0.49354,0.000835564,Carlson,
7.45428,0.48809,0.00067916,Carlson,
7.4556,0.48618,0.000820326,Carlson,
7.45596,0.486463,0.000819799,Carlson,
7.46606,0.485789,0.000602653,Carlson,
7.6511,0.478507,0.000830742,Carlson,
7.65146,0.478053,0.000831482,Carlson,
7.80797,0.474007,0.000931445,Carlson,
7.83536,0.472971,0.000838687,Carlson,
7.83544,0.472009,0.000816375,Carlson,
7.84983,0.471471,0.000607128,Carlson,
7.88607,0.468907,0.00110084,Carlson,
7.88628,0.472117,0.00109331,Carlson,
7.88702,0.469995,0.00109812,Carlson,
7.88738,0.4721,0.00106887,Carlson,
7.88743,0.472656,0.00111613,Carlson,
7.95225,0.468615,0.000920467,Carlson,
7.95225,0.470163,0.000917437,Carlson,
8.01655,0.466181,0.000754644,Carlson,
8.0167,0.464687,0.000757051,Carlson,
8.01902,0.466537,0.000648035,Carlson,
8.09663,0.463592,0.000933021,Carlson,
8.09671,0.464043,0.000932101,Carlson,
8.19136,0.460386,0.000834873,Carlson,
8.19146,0.460058,0.000835456,Carlson,
8.21084,0.458315,0.000612342,Carlson,
8.24091,0.459146,0.000944161,Carlson,
8.24094,0.460182,0.000942031,Carlson,
8.35967,0.453221,0.000962059,Carlson,
8.36003,0.453506,0.000824057,Carlson,
8.3854,0.451553,0.000867831,Carlson,
8.3854,0.452257,0.000819645,Carlson,
8.51834,0.447945,0.000812639,Carlson,
8.51844,0.447647,0.000835753,Carlson,
8.53284,0.448549,0.000968789,Carlson,
8.56213,0.447558,0.00064212,Carlson,
8.57853,0.445927,0.000342143,Carlson,
8.57856,0.445949,0.000638634,Carlson,
8.58408,0.446324,0.000910772,Carlson,
8.58475,0.446323,0.000478106,Carlson,
8.61901,0.444705,0.00105554,Carlson,
8.61929,0.443661,0.00103498,Carlson,
8.61934,0.443981,0.00105721,Carlson,
8.61939,0.44299,0.00103653,Carlson,
8.61942,0.444162,0.00103379,Carlson,
8.67468,0.44246,0.000846048,Carlson,
8.6756,0.44227,0.000846493,Carlson,
8.67596,0.442079,0.00084681,Carlson,
8.81921,0.438367,0.00083477,Carlson,
8.82266,0.438962,0.000854352,Carlson,
8.82271,0.438259,0.000833775,Carlson,
8.92546,0.433072,0.000622102,Carlson,
8.95825,0.43395,0.000780173,Carlson,
8.95827,0.433602,0.000780796,Carlson,
8.9664,0.433238,0.000847736,Carlson,
9.09587,0.43052,0.000790219,Carlson,
9.09592,0.429106,0.000792816,Carlson,
9.10471,0.428702,0.00063736,Carlson,
9.10844,0.429596,0.000814211,Carlson,
9.23013,0.425364,0.000782463,Carlson,
9.23023,0.424535,0.000783978,Carlson,
9.25228,0.423283,0.000808125,Carlson,
9.27518,0.422596,0.000624696,Carlson,
9.2777,0.423462,0.000472758,Carlson,
9.34403,0.422212,0.000773818,Carlson,
9.34408,0.422085,0.000774045,Carlson,
9.35064,0.420856,0.000995033,Carlson,
9.35092,0.421797,0.00101435,Carlson,
9.351,0.421579,0.00101486,Carlson,
9.3519,0.421226,0.000993967,Carlson,
9.35205,0.419576,0.000997853,Carlson,
9.39962,0.420391,0.000816878,Carlson,
9.46724,0.41681,0.000789098,Carlson,
9.46726,0.417099,0.000788546,Carlson,
9.54056,0.414583,0.000981212,Carlson,
9.54059,0.414796,0.000980706,Carlson,
9.57898,0.413364,0.000904787,Carlson,
9.57926,0.415181,0.00092126,Carlson,
9.60617,0.412064,0.00062917,Carlson,
9.60653,0.41178,0.000440698,Carlson,
9.63516,0.411088,0.000633222,Carlson,
9.67983,0.410175,0.000917481,Carlson,
9.68006,0.410086,0.000917647,Carlson,
9.68433,0.410426,0.000927421,Carlson,
9.6844,0.410002,0.000949468,Carlson,
9.83094,0.405427,0.000959837,Carlson,
9.83097,0.406843,0.00099808,Carlson,
9.93459,0.402769,0.000448517,Carlson,
9.94521,0.401933,0.000469119,Carlson,
9.97142,0.400694,0.00148803,Carlson,
9.97145,0.401787,0.000886264,Carlson,
10.0648,0.398644,0.000941937,Carlson,
10.0649,0.399848,0.000959505,Carlson,
10.0649,0.400093,0.000938515,Carlson,
10.066,0.399243,0.0009608,Carlson,
10.0662,0.398788,0.000941407,Carlson,
10.1147,0.397603,0.000998694,Carlson,
10.1147,0.398497,0.000996445,Carlson,
10.162,0.397341,0.000543971,Carlson,
10.246,0.392819,0.000438281,Carlson,
10.2578,0.393847,0.0019936,Carlson,
10.2578,0.395513,0.00100262,Carlson,
10.4002,0.390361,0.00101429,Carlson,
10.4004,0.390238,0.000994693,Carlson,
10.5428,0.387622,0.00129403,Carlson,
10.5588,0.384826,0.00044585,Carlson,
10.6763,0.38258,0.00110371,Carlson,
10.6765,0.382479,0.000542303,Carlson,
10.6847,0.382446,0.00101176,Carlson,
10.6849,0.382229,0.001207,Carlson,
10.7961,0.379429,0.00144644,Carlson,
10.7961,0.379624,0.000886703,Carlson,
10.7965,0.379784,0.000905533,Carlson,
10.7966,0.377985,0.000909829,Carlson,
10.7966,0.380821,0.000903057,Carlson,
10.8237,0.377412,0.00102369,Carlson,
